fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
10.8,0.89,0.3,0.6013525312800371,0.11054022785744645,2.0794415416798357,4.110873864173311,0.99786,2.99,0.7793248768009976,2.4159137783010487,5
8.7,0.46,0.31,0.5945180961505849,0.10628774804604176,3.2188758248682006,4.174387269895637,0.99746,3.1,0.5538851132264376,2.3608540011180215,5
9.3,0.37,0.44,0.5132138304888113,0.03596264194327354,3.091042453358316,3.7612001156935624,0.99526,3.24,0.5933268452777344,2.468099531471619,7
9.4,0.5,0.34,0.6557875773650585,0.07312004058617964,1.791759469228055,2.70805020110221,0.9987,3.29,0.41871033485818504,2.4595888418037104,6
7.2,0.61,0.08,0.6725029670790563,0.07312004058617964,3.295836866004329,4.6913478822291435,0.99641,3.25,0.412109650826833,2.341805806147327,5
8.6,0.55,0.09,0.6416423861753442,0.06176673474336544,2.1972245773362196,2.8903717578961645,0.99735,3.23,0.3646431135879093,2.3978952727983707,5
5.1,0.585,0.0,0.5245908637834166,0.0412937660348189,2.70805020110221,4.465908118654584,0.99264,3.56,0.6626879730752367,2.631888840136646,7
7.7,0.56,0.08,0.5945180961505849,0.09759657004359444,2.70805020110221,3.8501476017100584,0.9971,3.24,0.5068176023684519,2.3608540011180215,6
8.4,0.52,0.22,0.6078754935432794,0.07470852940228058,1.6094379124341003,2.9444389791664403,0.99682,3.26,0.4510756193602166,2.388762789235098,6
8.2,0.28,0.4,0.5873456767366643,0.04826627007071359,1.6094379124341003,2.3978952727983707,0.99356,3.33,0.5306282510621704,2.624668592163159,7
8.4,0.25,0.39,0.5546183566222742,0.03863928993053009,1.6094379124341003,2.3978952727983707,0.99386,3.27,0.5364933705145685,2.6026896854443837,7
7.4,0.53,0.12,0.5452213331700134,0.1328908337994039,1.6094379124341003,2.5649493574615367,0.99702,3.26,0.6205764877251099,2.322387720290225,5
7.6,0.48,0.31,0.6141106549966506,0.06341420675378862,1.6094379124341003,2.772588722239781,0.99693,3.22,0.4382549309311553,2.424802725718295,6
7.3,0.49,0.1,0.6013525312800371,0.06176673474336544,1.6094379124341003,2.70805020110221,0.99562,3.3,0.3852624007906449,2.4423470353692043,5
12.9,0.5,0.55,0.6141106549966506,0.06505303086065803,2.0794415416798357,3.2188758248682006,1.00012,3.09,0.5187937934151675,2.4765384001174837,6
10.8,0.45,0.33,0.5945180961505849,0.08636748102656272,3.044522437723423,3.6635616461296463,0.99818,3.24,0.5364933705145685,2.468099531471619,5
6.9,0.39,0.24,0.5634826058428536,0.08864683001987284,1.6094379124341003,2.0794415416798357,0.99462,3.44,0.4574248470388754,2.517696472610991,4
12.6,0.41,0.54,0.6141106549966506,0.08940283068822416,2.995732273553991,3.7376696182833684,0.99939,3.21,0.5653138090500605,2.509599262378372,6
9.8,0.51,0.19,0.6365670240375395,0.07232272226389744,2.1972245773362196,3.4339872044851463,0.9984,3.23,0.4574248470388754,2.4423470353692043,6
10.8,0.29,0.42,0.5132138304888113,0.07470852940228058,2.995732273553991,3.332204510175204,0.99545,3.28,0.5481214085096876,2.5572273113676265,6
7.1,0.715,0.0,0.5836235517673874,0.0642346950600787,3.091042453358316,3.871201010907891,0.99632,3.29,0.37156355643248307,2.341805806147327,5
9.1,0.66,0.15,0.6365670240375395,0.08483838004859709,2.302585092994046,4.0943445622221,0.99976,3.28,0.43178241642553783,2.3608540011180215,5
7.0,0.685,0.0,0.5452213331700134,0.08636748102656272,2.302585092994046,3.1354942159291497,0.99606,3.34,0.4700036292457356,2.3702437414678603,5
4.9,0.42,0.0,0.5634826058428536,0.044799103283332316,2.833213344056216,3.7612001156935624,0.99154,3.71,0.5538851132264376,2.70805020110221,7
6.7,0.54,0.13,0.5546183566222742,0.06830503610723457,2.772588722239781,3.6109179126442243,0.9973,3.61,0.49469624183610705,2.379546134130174,5
7.1,0.48,0.28,0.6141106549966506,0.06176673474336544,1.9459101490553132,2.833213344056216,0.99682,3.24,0.4252677354043441,2.424802725718295,5
7.1,0.46,0.14,0.6141106549966506,0.06830503610723457,2.772588722239781,3.6375861597263857,0.99624,3.36,0.3987761199573678,2.4595888418037104,5
7.5,0.27,0.34,0.5798054681874687,0.04653741458368285,1.6094379124341003,2.1972245773362196,0.9951,3.4,0.49469624183610705,2.4849066497880004,7
7.8,0.57,0.09,0.5798054681874687,0.05927914464319723,3.5553480614894135,3.828641396489095,0.99417,3.46,0.5538851132264376,2.617395832834079,8
5.9,0.61,0.08,0.5634826058428536,0.0642346950600787,2.833213344056216,3.2188758248682006,0.99376,3.56,0.5709795465857378,2.4932054526026954,6
7.5,0.685,0.07,0.5945180961505849,0.053396950595712936,1.791759469228055,2.302585092994046,0.99632,3.38,0.4382549309311553,2.4765384001174837,4
10.4,0.44,0.42,0.5010124761517165,0.11954955956705555,3.5553480614894135,3.8918202981106265,0.99832,3.38,0.6205764877251099,2.388762789235098,3
11.6,0.47,0.44,0.5132138304888113,0.12091146134248676,3.6109179126442243,3.9512437185814275,0.99836,3.38,0.6205764877251099,2.388762789235098,4
8.8,0.685,0.26,0.5132138304888113,0.07786116005853404,2.833213344056216,3.1780538303479458,0.99694,3.32,0.3852624007906449,2.341805806147327,5
7.6,0.665,0.1,0.5010124761517165,0.060110538483274814,3.332204510175204,4.02535169073515,0.99655,3.39,0.412109650826833,2.33214389523559,5
6.7,0.28,0.28,0.5873456767366643,0.011788231201224377,3.6109179126442243,4.61512051684126,0.99064,3.26,0.3293037471426004,2.5416019934645457,7
10.1,0.31,0.35,0.5132138304888113,0.06749521692112419,2.302585092994046,3.367295829986474,0.99672,3.24,0.6043159668533294,2.501435951739211,7
6.0,0.5,0.04,0.5718638261495728,0.0809817859150785,2.6390573296152584,3.295836866004329,0.99647,3.46,0.3852624007906449,2.3978952727983707,5
11.1,0.42,0.47,0.6046514052450087,0.07549971742706754,2.302585092994046,3.5553480614894135,0.99736,3.24,0.5709795465857378,2.5726122302071057,7
6.6,0.66,0.0,0.6258002855986439,0.09833053641245458,3.091042453358316,3.4657359027997265,0.99629,3.45,0.48858001481867097,2.424802725718295,5
10.6,0.5,0.45,0.6013525312800371,0.10124859638291107,3.5553480614894135,4.23410650459726,0.99708,3.23,0.5423242908253617,2.4765384001174837,6
7.1,0.685,0.35,0.5546183566222742,0.07786116005853404,2.302585092994046,4.532599493153256,0.9963,3.28,0.4824261492442927,2.341805806147327,5
9.9,0.25,0.46,0.5245908637834166,0.05677166308474615,3.295836866004329,3.7612001156935624,0.9959,3.18,0.6043159668533294,2.451005098112319,6
6.4,0.64,0.21,0.5352342718995394,0.07232272226389744,2.70805020110221,3.4657359027997265,0.99689,3.59,0.5068176023684519,2.379546134130174,5
7.4,0.68,0.16,0.5352342718995394,0.06991836534162202,2.5649493574615367,3.6888794541139363,0.9977,3.5,0.5306282510621704,2.388762789235098,6
6.4,0.63,0.21,0.5132138304888113,0.07152334289011363,2.5649493574615367,3.4965075614664802,0.99689,3.58,0.5068176023684519,2.379546134130174,5
9.3,0.43,0.44,0.5452213331700134,0.07549971742706754,2.302585092994046,3.1354942159291497,0.99708,3.28,0.4382549309311553,2.3513752571634776,5
8.0,0.42,0.32,0.5945180961505849,0.07152334289011363,3.295836866004329,4.812184355372417,0.99801,3.22,0.7275486072772778,2.3702437414678603,5
9.3,0.36,0.39,0.5010124761517165,0.07152334289011363,3.7376696182833684,4.02535169073515,0.99652,3.47,0.5481214085096876,2.4765384001174837,6
7.6,0.735,0.02,0.5945180961505849,0.0642346950600787,2.3978952727983707,2.70805020110221,0.99538,3.51,0.5364933705145685,2.5416019934645457,7
8.2,0.26,0.34,0.5945180961505849,0.0658692235534219,2.833213344056216,3.871201010907891,0.99594,3.4,0.5766133643039938,2.509599262378372,7
11.7,0.28,0.47,0.5245908637834166,0.049985755174966555,2.8903717578961645,3.4965075614664802,0.99686,3.15,0.5128236264286639,2.451005098112319,7
6.8,0.56,0.22,0.5352342718995394,0.0666832824789838,2.772588722239781,3.2188758248682006,0.99438,3.4,0.598836501088704,2.501435951739211,6
7.2,0.62,0.06,0.6078754935432794,0.06911274920875739,2.772588722239781,4.454347296253507,0.99746,3.51,0.43178241642553783,2.3513752571634776,5
5.8,1.01,0.66,0.5546183566222742,0.036857340518642506,2.772588722239781,4.48863636973214,0.99357,3.66,0.4700036292457356,2.5257286443082556,6
7.5,0.42,0.32,0.6078754935432794,0.060939731952935915,2.0794415416798357,3.258096538021482,0.99628,3.24,0.3646431135879093,2.4336133554004498,5
7.2,0.62,0.06,0.5945180961505849,0.06991836534162202,2.8903717578961645,4.442651256490317,0.99746,3.51,0.4252677354043441,2.3702437414678603,5
7.2,0.635,0.07,0.6013525312800371,0.06911274920875739,2.833213344056216,4.465908118654584,0.99748,3.51,0.43178241642553783,2.3702437414678603,5
6.8,0.49,0.22,0.5798054681874687,0.0642346950600787,2.6390573296152584,3.2188758248682006,0.99438,3.41,0.6043159668533294,2.509599262378372,6
6.9,0.51,0.23,0.5546183566222742,0.06505303086065803,2.6390573296152584,3.1354942159291497,0.99438,3.4,0.6097655716208943,2.501435951739211,6
7.6,0.63,0.03,0.5546183566222742,0.07152334289011363,3.332204510175204,3.784189633918261,0.99578,3.44,0.49469624183610705,2.4765384001174837,6
7.7,0.715,0.01,0.5634826058428536,0.05844554068145251,3.4657359027997265,3.784189633918261,0.99371,3.41,0.4510756193602166,2.5494451709255714,6
6.9,0.56,0.03,0.5010124761517165,0.07628887946310083,3.6109179126442243,3.8501476017100584,0.99522,3.53,0.4510756193602166,2.451005098112319,5
7.3,0.35,0.24,0.5546183566222742,0.060939731952935915,3.367295829986474,3.8918202981106265,0.99576,3.43,0.43178241642553783,2.3978952727983707,4
9.1,0.21,0.37,0.5132138304888113,0.060939731952935915,1.9459101490553132,2.3978952727983707,0.99552,3.23,0.4574248470388754,2.4932054526026954,7
10.4,0.38,0.46,0.5634826058428536,0.09015695325126684,1.9459101490553132,2.3978952727983707,0.99664,3.12,0.5007752879124893,2.5494451709255714,7
8.8,0.31,0.4,0.6141106549966506,0.09389966479309336,2.0794415416798357,2.833213344056216,0.99614,3.31,0.5822156198526637,2.5494451709255714,7
7.1,0.47,0.0,0.5718638261495728,0.060939731952935915,2.0794415416798357,2.70805020110221,0.99517,3.4,0.4574248470388754,2.4765384001174837,4
8.8,0.61,0.19,0.6725029670790563,0.08253026569552535,3.4339872044851463,4.248495242049359,0.99787,3.22,0.4054651081081644,2.3978952727983707,6
7.2,0.6,0.04,0.5945180961505849,0.06830503610723457,2.9444389791664403,4.48863636973214,0.99745,3.53,0.4382549309311553,2.3513752571634776,5
9.2,0.56,0.18,0.5132138304888113,0.06991836534162202,2.3978952727983707,3.091042453358316,0.99576,3.15,0.3987761199573678,2.388762789235098,5
7.6,0.715,0.0,0.5634826058428536,0.06176673474336544,3.4339872044851463,3.58351893845611,0.99533,3.48,0.5007752879124893,2.517696472610991,6
8.4,0.31,0.29,0.6312910300218397,0.15120176897403134,2.70805020110221,3.295836866004329,0.99536,3.22,0.5766133643039938,2.5649493574615367,6
8.9,0.75,0.14,0.5945180961505849,0.07628887946310083,2.302585092994046,3.4339872044851463,0.99824,3.34,0.49469624183610705,2.4423470353692043,5
9.0,0.8,0.12,0.5873456767366643,0.07391530670171659,2.1972245773362196,3.367295829986474,0.99836,3.33,0.5007752879124893,2.4336133554004498,6
10.7,0.52,0.38,0.6013525312800371,0.060110538483274814,3.4011973816621555,4.04305126783455,0.99577,3.15,0.5822156198526637,2.5726122302071057,7
6.8,0.57,0.0,0.5945180961505849,0.06505303086065803,3.4965075614664802,4.174387269895637,0.99491,3.43,0.44468582126144574,2.501435951739211,6
10.7,0.9,0.34,0.7457165247157388,0.09612324475253409,3.1780538303479458,4.605170185988092,1.00289,3.22,0.5187937934151675,2.33214389523559,5
7.2,0.34,0.24,0.5546183566222742,0.0642346950600787,3.4339872044851463,3.970291913552122,0.99576,3.44,0.4574248470388754,2.4069451083182885,5
7.2,0.66,0.03,0.5798054681874687,0.06991836534162202,2.833213344056216,4.465908118654584,0.99743,3.53,0.4510756193602166,2.3702437414678603,5
10.1,0.45,0.23,0.5452213331700134,0.07312004058617964,2.3978952727983707,2.9444389791664403,0.99774,3.22,0.5007752879124893,2.33214389523559,6
7.2,0.63,0.03,0.5718638261495728,0.07152334289011363,2.8903717578961645,4.48863636973214,0.99745,3.53,0.4574248470388754,2.379546134130174,6
7.1,0.59,0.01,0.5798054681874687,0.07152334289011363,3.332204510175204,3.784189633918261,0.9955,3.42,0.4574248470388754,2.4595888418037104,6
8.3,0.31,0.39,0.5873456767366643,0.06991836534162202,2.8903717578961645,3.784189633918261,0.99444,3.31,0.5709795465857378,2.6026896854443837,7
8.3,1.02,0.02,0.6465299590594425,0.07470852940228058,1.9459101490553132,2.4849066497880004,0.99892,3.48,0.3987761199573678,2.4849066497880004,3
8.9,0.31,0.36,0.6013525312800371,0.05169595425118982,2.3978952727983707,3.6888794541139363,0.99562,3.4,0.5247285289349821,2.5494451709255714,5
7.4,0.635,0.1,0.5873456767366643,0.07152334289011363,2.833213344056216,3.5263605246161616,0.99736,3.58,0.5247285289349821,2.468099531471619,7
6.8,0.59,0.06,0.7325687477104176,0.055088826463479644,2.4849066497880004,2.9444389791664403,0.9962,3.41,0.4637340162321401,2.468099531471619,7
9.2,0.58,0.2,0.6258002855986439,0.07232272226389744,2.772588722239781,4.7535901911063645,0.998,3.23,0.4637340162321401,2.3513752571634776,5
7.2,0.54,0.27,0.6013525312800371,0.07470852940228058,2.5649493574615367,4.3694478524670215,0.9964,3.39,0.5364933705145685,2.4849066497880004,5
6.1,0.56,0.0,0.5718638261495728,0.0707218935666762,1.9459101490553132,2.302585092994046,0.9948,3.59,0.43178241642553783,2.5257286443082556,6
7.4,0.52,0.13,0.5873456767366643,0.06991836534162202,3.5553480614894135,4.127134385045092,0.99528,3.43,0.4637340162321401,2.468099531471619,6
7.3,0.305,0.39,0.4582810869612635,0.05424402348847715,2.0794415416798357,2.4849066497880004,0.99331,3.29,0.41871033485818504,2.5257286443082556,6
9.3,0.38,0.48,0.6644221388979804,0.11054022785744645,1.3862943611198906,2.4849066497880004,0.99577,3.23,0.4510756193602166,2.653241964607215,6
9.1,0.28,0.46,0.7860478795856021,0.09759657004359444,1.3862943611198906,2.302585092994046,0.99901,3.18,0.4700036292457356,2.4765384001174837,6
10.0,0.46,0.44,0.6200792281712296,0.05927914464319723,1.6094379124341003,2.1972245773362196,0.99674,3.33,0.4824261492442927,2.580216829592325,6
9.4,0.395,0.46,0.6939710885058578,0.08253026569552535,1.3862943611198906,2.3978952727983707,0.99639,3.27,0.49469624183610705,2.580216829592325,7
8.6,0.315,0.4,0.5718638261495728,0.0707218935666762,1.3862943611198906,1.9459101490553132,0.99512,3.27,0.5128236264286639,2.5572273113676265,6
5.3,0.715,0.19,0.5010124761517165,0.13027108186424916,2.0794415416798357,4.143134726391533,0.99395,3.62,0.4762341789963716,2.4849066497880004,5
6.8,0.41,0.31,0.7832481321537382,0.07470852940228058,3.295836866004329,3.828641396489095,0.99824,3.38,0.49469624183610705,2.4069451083182885,6
8.4,0.36,0.32,0.5718638261495728,0.07232272226389744,3.4965075614664802,4.382026634673881,0.9964,3.3,0.5423242908253617,2.4849066497880004,6
8.4,0.62,0.12,0.5352342718995394,0.06505303086065803,3.6635616461296463,3.8501476017100584,0.99504,3.38,0.636576829071551,2.5494451709255714,6
9.6,0.41,0.37,0.5798054681874687,0.08020460025579865,2.3978952727983707,3.1780538303479458,0.99786,3.24,0.44468582126144574,2.4423470353692043,5
8.6,0.47,0.27,0.5798054681874687,0.05084201023595588,2.70805020110221,3.367295829986474,0.99516,3.18,0.5877866649021191,2.501435951739211,5
8.6,0.22,0.36,0.5452213331700134,0.05844554068145251,3.9889840465642745,4.356708826689592,0.99604,3.47,0.6259384308664953,2.4849066497880004,7
9.4,0.24,0.33,0.5798054681874687,0.055931369642611424,3.970291913552122,4.30406509320417,0.99786,3.47,0.6418538861723948,2.4159137783010487,6
8.4,0.67,0.19,0.5718638261495728,0.08175700496707554,2.4849066497880004,4.330733340286331,0.99736,3.2,0.4637340162321401,2.322387720290225,4
8.7,0.33,0.38,0.6416423861753442,0.05760971678624438,2.3978952727983707,2.995732273553991,0.99468,3.3,0.5481214085096876,2.5649493574615367,7
6.6,0.61,0.01,0.5452213331700134,0.07152334289011363,2.1972245773362196,3.258096538021482,0.99746,3.69,0.5481214085096876,2.4423470353692043,5
7.4,0.61,0.01,0.5546183566222742,0.0666832824789838,2.6390573296152584,3.6635616461296463,0.99748,3.48,0.5007752879124893,2.379546134130174,5
7.6,0.4,0.29,0.5452213331700134,0.06991836534162202,3.4011973816621555,4.204692619390966,0.9971,3.45,0.4637340162321401,2.3513752571634776,6
8.8,0.3,0.38,0.5798054681874687,0.055088826463479644,2.995732273553991,4.290459441148391,0.99543,3.39,0.5423242908253617,2.5494451709255714,6
12.0,0.63,0.5,0.4878795372929003,0.0642346950600787,1.9459101490553132,3.295836866004329,0.99791,3.07,0.4700036292457356,2.4336133554004498,4
7.2,0.38,0.38,0.6141106549966506,0.06176673474336544,3.1780538303479458,3.7612001156935624,0.99356,3.34,0.5423242908253617,2.631888840136646,7
6.2,0.46,0.17,0.5132138304888113,0.0658692235534219,2.0794415416798357,2.4849066497880004,0.99425,3.61,0.43178241642553783,2.517696472610991,5
9.6,0.33,0.52,0.5718638261495728,0.0666832824789838,2.6390573296152584,3.258096538021482,0.99509,3.36,0.5653138090500605,2.5952547069568657,7
9.9,0.27,0.49,0.7063950542796786,0.07312004058617964,2.302585092994046,2.8903717578961645,0.99484,3.19,0.41871033485818504,2.6026896854443837,7
10.1,0.43,0.4,0.6013525312800371,0.0809817859150785,2.6390573296152584,3.970291913552122,0.99834,3.22,0.49469624183610705,2.3978952727983707,7
9.8,0.5,0.34,0.5798054681874687,0.08253026569552535,2.3978952727983707,3.828641396489095,0.99864,3.24,0.4700036292457356,2.3702437414678603,7
8.3,0.3,0.49,0.6644221388979804,0.0794254396564257,2.4849066497880004,3.2188758248682006,0.99498,3.27,0.49469624183610705,2.5726122302071057,7
10.2,0.44,0.42,0.5546183566222742,0.0642346950600787,2.0794415416798357,3.044522437723423,0.99566,3.14,0.5822156198526637,2.4932054526026954,7
10.2,0.44,0.58,0.6763544873893824,0.0809817859150785,2.4849066497880004,3.2188758248682006,0.99745,3.29,0.688134638736401,2.5649493574615367,7
8.3,0.28,0.48,0.5634826058428536,0.08175700496707554,1.9459101490553132,2.5649493574615367,0.99408,3.26,0.4824261492442927,2.5952547069568657,7
8.9,0.12,0.45,0.5352342718995394,0.06749521692112419,2.3978952727983707,3.091042453358316,0.99552,3.41,0.5653138090500605,2.5572273113676265,7
8.2,0.31,0.4,0.5718638261495728,0.053396950595712936,1.9459101490553132,2.3978952727983707,0.99536,3.31,0.5187937934151675,2.501435951739211,7
10.2,0.34,0.48,0.5634826058428536,0.04826627007071359,1.791759469228055,2.302585092994046,0.99458,3.2,0.5247285289349821,2.5726122302071057,7
7.6,0.43,0.4,0.6078754935432794,0.07312004058617964,1.9459101490553132,2.4849066497880004,0.99538,3.44,0.43178241642553783,2.580216829592325,6
8.5,0.21,0.52,0.5452213331700134,0.0794254396564257,2.302585092994046,3.1780538303479458,0.99648,3.36,0.5128236264286639,2.4336133554004498,5
9.0,0.36,0.52,0.5634826058428536,0.09538387112060137,1.791759469228055,2.3978952727983707,0.99568,3.31,0.4824261492442927,2.509599262378372,6
9.5,0.37,0.52,0.5546183566222742,0.07786116005853404,2.5649493574615367,3.9512437185814275,0.99613,3.29,0.4574248470388754,2.4932054526026954,6
6.4,0.57,0.12,0.5798054681874687,0.10197369594730331,3.258096538021482,3.6109179126442243,0.99519,3.47,0.5364933705145685,2.509599262378372,7
8.0,0.59,0.05,0.5546183566222742,0.07864429573469996,2.5649493574615367,3.4965075614664802,0.99735,3.36,0.4762341789963716,2.3978952727983707,5
8.5,0.47,0.27,0.5452213331700134,0.053396950595712936,2.9444389791664403,3.6635616461296463,0.99518,3.16,0.6151856390902334,2.4932054526026954,6
7.1,0.56,0.14,0.5132138304888113,0.06991836534162202,2.0794415416798357,2.9444389791664403,0.99592,3.27,0.4824261492442927,2.33214389523559,5
6.6,0.57,0.02,0.5634826058428536,0.09833053641245458,1.9459101490553132,2.833213344056216,0.99654,3.38,0.5247285289349821,2.3513752571634776,5
8.8,0.27,0.39,0.5546183566222742,0.08712916307033197,3.044522437723423,3.332204510175204,0.99546,3.15,0.5247285289349821,2.501435951739211,6
8.3,0.34,0.4,0.5873456767366643,0.05927914464319723,3.2188758248682006,3.8918202981106265,0.99554,3.34,0.6205764877251099,2.4849066497880004,6
9.0,0.38,0.41,0.5873456767366643,0.08940283068822416,1.9459101490553132,2.3978952727983707,0.99604,3.13,0.4574248470388754,2.5572273113676265,7
8.5,0.66,0.2,0.5634826058428536,0.08483838004859709,3.1780538303479458,4.736198448394496,0.99733,3.13,0.3920420877760237,2.322387720290225,5
9.0,0.4,0.43,0.5873456767366643,0.06176673474336544,3.4011973816621555,3.8501476017100584,0.9943,3.2,0.4700036292457356,2.580216829592325,6
6.7,0.56,0.09,0.6200792281712296,0.0707218935666762,2.0794415416798357,3.1354942159291497,0.99669,3.46,0.4762341789963716,2.4159137783010487,5
10.4,0.26,0.48,0.5452213331700134,0.060110538483274814,1.9459101490553132,2.3978952727983707,0.99724,3.33,0.6259384308664953,2.4765384001174837,6
10.1,0.38,0.5,0.5873456767366643,0.09015695325126684,1.9459101490553132,2.6390573296152584,0.99643,3.22,0.5007752879124893,2.533696813957432,7
8.5,0.34,0.44,0.5245908637834166,0.0707218935666762,1.9459101490553132,2.5649493574615367,0.99605,3.52,0.48858001481867097,2.4595888418037104,5
8.8,0.33,0.41,0.7302124673395967,0.0658692235534219,2.0794415416798357,2.6390573296152584,0.99658,3.3,0.4824261492442927,2.5726122302071057,7
7.2,0.41,0.3,0.5634826058428536,0.07391530670171659,3.58351893845611,4.290459441148391,0.997,3.44,0.41871033485818504,2.341805806147327,5
8.4,0.59,0.29,0.6013525312800371,0.09389966479309336,3.4657359027997265,4.787491742782046,0.99801,3.15,0.4054651081081644,2.312535423847214,5
7.0,0.4,0.32,0.6557875773650585,0.055931369642611424,2.302585092994046,3.4011973816621555,0.99416,3.28,0.3987761199573678,2.509599262378372,7
12.2,0.45,0.49,0.4878795372929003,0.06749521692112419,1.3862943611198906,1.9459101490553132,0.9969,3.13,0.48858001481867097,2.4336133554004498,5
9.1,0.5,0.3,0.5452213331700134,0.05927914464319723,2.1972245773362196,2.8903717578961645,0.99774,3.32,0.5364933705145685,2.4423470353692043,6
9.5,0.86,0.26,0.5452213331700134,0.0707218935666762,2.6390573296152584,3.367295829986474,0.99712,3.25,0.4824261492442927,2.3978952727983707,5
7.3,0.52,0.32,0.5634826058428536,0.06341420675378862,3.9512437185814275,4.2626798770413155,0.99418,3.34,0.598836501088704,2.631888840136646,6
7.4,0.58,0.0,0.5546183566222742,0.05844554068145251,2.0794415416798357,2.4849066497880004,0.99562,3.45,0.4574248470388754,2.509599262378372,6
9.8,0.34,0.39,0.4878795372929003,0.060110538483274814,1.3862943611198906,2.0794415416798357,0.9947,3.19,0.4382549309311553,2.517696472610991,7
7.1,0.36,0.3,0.5132138304888113,0.07152334289011363,3.58351893845611,4.2626798770413155,0.99693,3.44,0.4054651081081644,2.341805806147327,5
7.7,0.39,0.12,0.5245908637834166,0.08483838004859709,2.995732273553991,3.332204510175204,0.99596,3.16,0.3987761199573678,2.341805806147327,5
9.7,0.295,0.4,0.5010124761517165,0.0658692235534219,2.70805020110221,3.091042453358316,0.99556,3.14,0.412109650826833,2.4765384001174837,6
7.1,0.34,0.28,0.5546183566222742,0.07312004058617964,3.4657359027997265,4.23410650459726,0.99694,3.45,0.3920420877760237,2.341805806147327,5
6.5,0.4,0.1,0.5546183566222742,0.06830503610723457,3.4339872044851463,3.871201010907891,0.99554,3.36,0.3920420877760237,2.341805806147327,6
10.0,0.35,0.45,0.5945180961505849,0.0809817859150785,3.044522437723423,4.48863636973214,0.99918,3.15,0.35767444427181594,2.341805806147327,5
7.7,0.6,0.06,0.5546183566222742,0.0707218935666762,2.995732273553991,3.7376696182833684,0.99697,3.39,0.4824261492442927,2.4069451083182885,6
5.6,0.66,0.0,0.5718638261495728,0.07707602414563142,1.3862943611198906,2.4849066497880004,0.99378,3.71,0.48858001481867097,2.624668592163159,7
8.9,0.84,0.34,0.4878795372929003,0.04653741458368285,1.6094379124341003,2.3978952727983707,0.99554,3.12,0.3920420877760237,2.312535423847214,6
6.4,0.69,0.0,0.5189993713317903,0.05084201023595588,2.0794415416798357,2.5649493574615367,0.99162,3.47,0.4252677354043441,2.631888840136646,6
7.5,0.43,0.3,0.5718638261495728,0.05677166308474615,1.9459101490553132,2.5649493574615367,0.99495,3.44,0.5423242908253617,2.5257286443082556,7
9.9,0.35,0.38,0.5010124761517165,0.053396950595712936,3.4657359027997265,3.871201010907891,0.99676,3.26,0.598836501088704,2.451005098112319,7
9.1,0.29,0.33,0.5591138083514725,0.05760971678624438,2.6390573296152584,3.332204510175204,0.99516,3.26,0.6097655716208943,2.5416019934645457,7
6.8,0.36,0.32,0.5352342718995394,0.060939731952935915,1.6094379124341003,2.1972245773362196,0.9928,3.36,0.4382549309311553,2.624668592163159,7
8.2,0.43,0.29,0.5132138304888113,0.07232272226389744,3.332204510175204,3.828641396489095,0.99603,3.25,0.43178241642553783,2.424802725718295,5
9.1,0.3,0.34,0.5546183566222742,0.05844554068145251,2.5649493574615367,3.258096538021482,0.99516,3.26,0.6097655716208943,2.5416019934645457,7
8.9,0.35,0.4,0.6557875773650585,0.09464268028768093,2.5649493574615367,3.2188758248682006,0.99549,3.23,0.5306282510621704,2.5649493574615367,7
9.6,0.5,0.36,0.6141106549966506,0.09906271500040754,3.295836866004329,4.02535169073515,0.99722,3.18,0.5187937934151675,2.4765384001174837,5
8.9,0.28,0.45,0.5245908637834166,0.060939731952935915,2.0794415416798357,2.5649493574615367,0.99354,3.25,0.4382549309311553,2.5877640352277083,7
8.9,0.32,0.31,0.5546183566222742,0.07786116005853404,2.5649493574615367,2.995732273553991,0.9957,3.17,0.4382549309311553,2.4336133554004498,6
7.7,1.005,0.15,0.5634826058428536,0.08864683001987284,2.4849066497880004,3.4965075614664802,0.99604,3.23,0.3920420877760237,2.3978952727983707,5
7.5,0.71,0.0,0.5132138304888113,0.0809817859150785,3.1354942159291497,3.4657359027997265,0.99635,3.38,0.4574248470388754,2.3978952727983707,6
8.0,0.58,0.16,0.5546183566222742,0.10197369594730331,1.3862943611198906,2.0794415416798357,0.99454,3.22,0.4574248470388754,2.501435951739211,6
10.5,0.39,0.46,0.5718638261495728,0.06749521692112419,2.70805020110221,3.332204510175204,0.99598,3.06,0.6097655716208943,2.517696472610991,6
8.9,0.38,0.4,0.5718638261495728,0.06176673474336544,2.5649493574615367,3.367295829986474,0.99486,3.27,0.5596157879354227,2.6100697927420065,7
8.0,0.18,0.37,0.40267857719592864,0.045669446292086906,3.6109179126442243,4.700480365792417,0.99007,2.89,0.3646431135879093,2.617395832834079,6
7.0,0.5,0.14,0.5352342718995394,0.06991836534162202,2.3978952727983707,3.1780538303479458,0.99636,3.53,0.4762341789963716,2.4336133554004498,5
11.3,0.36,0.66,0.5873456767366643,0.10413851119233933,1.3862943611198906,2.1972245773362196,0.99642,3.2,0.4252677354043441,2.5572273113676265,6
7.0,0.51,0.09,0.5634826058428536,0.05677166308474615,1.6094379124341003,2.302585092994046,0.99584,3.35,0.43178241642553783,2.4423470353692043,5
